"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-08","8.72",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0","T,,W,",,,"21",",,W","8",",,W",,,"  310",",,W","  310",",,W","18.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-09","8.72",",,W",,,,,"0.07",",,W,2400","1.5",",,W,","0.0","T,,W,",,,"33",",,W","19",",,W",,,"  280",",,W","  290",",,W","21.0",",,W","30.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-10","8.05",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,",,,"23",",,W","16",",,W",,,"  250",",,W","  230",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-11","6.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,",,,"37",",,W","18",",,W",,,"  230",",,W","  250",",,W","14.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-12","3.80",",,W",,,,,"0.36",",,W,2400","0.0","T,,W,","0.0","T,,W,",,,"39",",,W","35",",,W",,,"  260",",,W","  260",",,W","12.1",",,W","19.9",",,W","    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-13","8.50",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"36",",,W","17",",,W",,,"   30",",,W","   40",",,W","18.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-14","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32",",,W","16",",,W",,,"   70",",,W","   80",",,W","14.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-15","4.70",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"35",",,W","25",",,W",,,"  250",",,W","  290",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-16","9.84",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"43",",,W","20",",,W",,,"  310",",,W","  320",",,W","21.0",",,W","32.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-17","6.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"32",",,W","17",",,W",,,"  310",",,W","  190",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-18","3.80",",,W",,,,,"2.10",",,W,2400","0.0",",,W,","0.0",",,W,",,,"42",",,W","31",",,W",,,"  270",",,W","  210",",,W","10.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-19","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"42",",,W","36",",,W",,,"  290",",,W","  270",",,W","16.1",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-20","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"40",",,W","32",",,W",,,"  290",",,W","  280",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-21","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"36",",,W","25",",,W",,,"  350",",,W","   20",",,W","10.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-22","5.59",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"40",",,W","31",",,W",,,"  310",",,W","  300",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-23","5.59",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"39",",,W","28",",,W",,,"  250",",,W","  250",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-24","6.04",",,W",,,,,"0.72",",,W,2400","3.6",",,W,","3.1",",,W,",,,"39",",,W","33",",,W",,,"  290",",,W","  290",",,W","14.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-25","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,",,,"42",",,W","31",",,W",,,"  250",",,W","  260",",,W","17.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-26","12.75",",,W",,,,,"0.48",",,W,2400","5.5",",,W,","2.0",",,W,",,,"31",",,W","22",",,W",,,"   60",",,W","   50",",,W","23.0",",,W","34.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-27","8.28",",,W",,,,,"0.36",",,W,2400","4.3",",,W,","7.9",",,W,",,,"30",",,W","20",",,W",,,"   10",",,W","  330",",,W","17.0",",,W","30.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-28","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"34",",,W","16",",,W",,,"  310",",,W","  310",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-29","3.80",",,W",,,,,"0.02",",,W,2400","0.0","T,,W,","5.9",",,W,",,,"36",",,W","19",",,W",,,"  190",",,W","  180",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-30","10.51",",,W",,,,,"0.06",",,W,2400","1.0",",,W,","7.1",",,W,",,,"38",",,W","19",",,W",,,"  310",",,W","  300",",,W","21.9",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-01-31","12.30",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.1",",,W,",,,"26",",,W","13",",,W",,,"  310",",,W","  290",",,W","23.9",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-01","3.80",",,W",,,,,"0.03",",,W,2400","0.3",",,W,","5.9",",,W,",,,"36",",,W","20",",,W",,,"  250",",,W","  260",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-02","9.84",",,W",,,,,"1.02",",,W,2400","5.0",",,W,","7.1",",,W,",,,"34",",,W","14",",,W",,,"   70",",,W","  310",",,W","21.9",",,W","32.0",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-03","7.16",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"26",",,W","13",",,W",,,"  310",",,W","  310",",,W","17.0",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-04","4.25",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"43",",,W","24",",,W",,,"  260",",,W","  250",",,W","13.0",",,W","19.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-05","8.50",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"42",",,W","14",",,W",,,"  360",",,W","  310",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-06","7.16",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"27",",,W","12",",,W",,,"  270",",,W","  240",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-07","3.80",",,W",,,,,"0.02",",,W,2400","0.0","T,,W,","7.9",",,W,",,,"40",",,W","25",",,W",,,"  260",",,W","  250",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-08","8.50",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"37",",,W","29",",,W",,,"   70",",,W","   60",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-09","10.96",",,W",,,,,"0.09",",,W,2400","0.0","T,,W,","7.9",",,W,",,,"29",",,W","25",",,W",,,"   60",",,W","   50",",,W","19.9",",,W","29.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-10","10.51",",,W",,,,,"0.01",",,W,2400","0.1",",,W,","7.9",",,W,",,,"40",",,W","26",",,W",,,"   30",",,W","   30",",,W","18.1",",,W","28.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-11","6.49",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"34",",,W","22",",,W",,,"   50",",,W","   60",",,W","18.1",",,W","25.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-12","7.38",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","7.9",",,W,",,,"40",",,W","16",",,W",,,"  310",",,W","  320",",,W","21.9",",,W","38.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-13","9.17",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","7.9",",,W,",,,"21",",,W","8",",,W",,,"  310",",,W","  300",",,W","21.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-14","5.37",",,W",,,,,"0.02",",,W,2400","0.9",",,W,","7.9",",,W,",,,"32",",,W","16",",,W",,,"   10",",,W","  250",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-15","14.54",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","9.1",",,W,",,,"25",",,W","4",",,W",,,"  300",",,W","  310",",,W","23.0",",,W","42.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-16","6.93",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","9.1",",,W,",,,"21",",,W","3",",,W",,,"  310",",,W","  320",",,W","21.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-17","4.70",",,W",,,,,"0.14",",,W,2400","3.3",",,W,","11.8",",,W,",,,"27",",,W","14",",,W",,,"   50",",,W","   30",",,W","12.1",",,W","16.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-18","4.25",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","9.1",",,W,",,,"33",",,W","19",",,W",,,"  250",",,W","  260",",,W","15.0",",,W","21.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-19","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","9.1",",,W,",,,"27",",,W","8",",,W",,,"  280",",,W","  280",",,W","19.9",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-20","10.29",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","9.1",",,W,",,,"19",",,W","2",",,W",,,"  290",",,W","  290",",,W","21.9",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-21","4.47",",,W",,,,,"0.61",",,W,2400","3.0",",,W,","9.1",",,W,",,,"32",",,W","13",",,W",,,"  200",",,W","  180",",,W","14.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-22","2.91",",,W",,,,,"0.10",",,W,2400","1.0",",,W,","13.0",",,W,",,,"43",",,W","32",",,W",,,"  290",",,W","  280",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-23","11.18",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","11.8",",,W,",,,"38",",,W","8",",,W",,,"  310",",,W","  320",",,W","17.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-24","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","11.8",",,W,",,,"24",",,W","4",",,W",,,"  170",",,W","  180",",,W","14.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-25","6.49",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","11.8",",,W,",,,"37",",,W","20",",,W",,,"  280",",,W","  280",",,W","15.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-26","7.16",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","11.0",",,W,",,,"32",",,W","21",",,W",,,"   50",",,W","   50",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-27","6.04",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","11.0",",,W,",,,"30",",,W","18",",,W",,,"  310",",,W","  300",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-02-28","3.58",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","11.0",",,W,",,,"29",",,W","13",",,W",,,"  350",",,W","  350",",,W","12.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-01","2.24",",,W",,,,,"0.52",",,W,2400","4.8",",,W,","9.8",",,W,",,,"31",",,W","24",",,W",,,"  170",",,W","  170",",,W","15.0",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-02","8.05",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","15.0",",,W,",,,"39",",,W","27",",,W",,,"  310",",,W","  300",",,W","18.1",",,W","34.0",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-03","4.92",",,W",,,,,"0.67",",,W,2400","1.8",",,W,","14.2",",,W,",,,"37",",,W","22",",,W",,,"  240",",,W","  250",",,W","14.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-04","6.04",",,W",,,,,"0.25",",,W,2400","0.0",",,W,","13.0",",,W,",,,"45",",,W","35",",,W",,,"  250",",,W","  250",",,W","15.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-05","5.82",",,W",,,,,"0.76",",,W,2400","7.5",",,W,","13.0",",,W,",,,"40",",,W","19",",,W",,,"  310",",,W","  300",",,W","14.1",",,W","19.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-06","6.26",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","18.9",",,W,",,,"27",",,W","12",",,W",,,"  250",",,W","  250",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-07","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","18.1",",,W,",,,"38",",,W","18",",,W",,,"  250",",,W","  250",",,W","16.1",",,W","23.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-08","5.14",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","16.1",",,W,",,,"49",",,W","37",",,W",,,"  280",",,W","  270",",,W","19.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-09","4.70",",,W",,,,,"0.01",",,W,2400","0.0",",,W,","13.0",",,W,",,,"54",",,W","40",",,W",,,"  290",",,W","  290",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-10","3.58",",,W",,,,,"0.46",",,W,2400","0.0",",,W,","11.0",",,W,",,,"53",",,W","39",",,W",,,"  180",",,W","  170",",,W","12.1",",,W","17.0",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-11","6.93",",,W",,,,,"0.01",",,W,2400","0.0",",,W,","5.9",",,W,",,,"59",",,W","44",",,W",,,"  320",",,W","  330",",,W","14.1",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-12","8.28",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","3.9",",,W,",,,"47",",,W","36",",,W",,,"  350",",,W","  310",",,W","19.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-13","6.49",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","2.0",",,W,",,,"43",",,W","31",",,W",,,"  170",",,W","  190",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-14","5.59",",,W",,,,,"0.81",",,W,2400","0.0",",,W,","1.2",",,W,",,,"51",",,W","40",",,W",,,"  160",",,W","  170",",,W","15.0",",,W","21.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-15","11.41",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"44",",,W","36",",,W",,,"  310",",,W","  320",",,W","23.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-16","3.80",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"52",",,W","35",",,W",,,"  310",",,W","  310",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-17","9.62",",,W",,,,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,",,,"57",",,W","34",",,W",,,"  310",",,W","  310",",,W","23.9",",,W","42.9",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-18","9.62",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"39",",,W","29",",,W",,,"  310",",,W","  290",",,W","19.9",",,W","35.1",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-19","5.82",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"43",",,W","29",",,W",,,"  280",",,W","  310",",,W","14.1",",,W","21.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-20","7.83",",,W",,,,,"0.40",",,W,2400","4.5",",,W,","0.0",",,W,",,,"38",",,W","29",",,W",,,"   60",",,W","   70",",,W","17.0",",,W","21.9",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-21","5.37",",,W",,,,,"0.00","T,,W,2400","0.0","T,,W,","5.1",",,W,",,,"47",",,W","29",",,W",,,"  310",",,W","  320",",,W","16.1",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-22","7.61",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"43",",,W","28",",,W",,,"  310",",,W","  310",",,W","18.1",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-23","6.71",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"38",",,W","23",",,W",,,"  310",",,W","  280",",,W","16.1",",,W","27.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094728","NY CITY CENTRAL PARK, NY US","40.77898","-73.96925","42.7","2015-03-24","4.03",",,W",,,,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,",,,"45",",,W","26",",,W",,,"  360",",,W","  360",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
